,Unnamed: 0,Timestamp,Price,TokenMintAccount,Attributes,Collection
686226,830515,1645481868,380000000,4ucwWjYy9Tb2WUNcckywxcvUX2DqjWgmUCerjacJF6as,"Background:Purple,Items:Sword,Skin:Zombie,Eyes:Normal Eyes,Clothes:Vest,Neck:Dog Tag,Head:None",pocket_godz
688028,832663,1654331915,170000000,FUKd71hVUWwg6u7EjMkwQCazGgtj85KaeaMhiDHqSaR,"Background:Red,Items:None,Skin:Human,Eyes:Normal Eyes,Clothes:Robe,Neck:Dog Tag,Head:Beanie",pocket_godz
689278,834185,1645234142,643200000,8dBcgxty8K89KdGmhMycwKxojJHs5SXKBGVPKNLzinLz,"Background:Blue,Items:Sword,Skin:Human,Eyes:Blue Eyes,Clothes:White Tank top,Neck:Dog Tag,Head:None",pocket_godz
690280,835402,1646706573,1000000000,8cseutQTj38ZLyakKxzHh6emj6NBJyGgygu1EFvVsi6E,"Background:Red,Items:Sword,Skin:Trippy,Eyes:Normal Eyes,Clothes:Green Hoodie,Neck:None,Head:Beanie",pocket_godz
694829,840844,1652632762,180000000,WZBqUrvhzodCepQXTZS9rGoxK6HN2aAwgdeRoHsFVxk,"Background:Water,Items:Sword,Skin:Human,Eyes:Normal Eyes,Clothes:White Tank top,Neck:None,Head:Gold Hair",pocket_godz
695069,841127,1647372708,820000000,AYizzcZCFxQUYmM7FaWseSBpvPsBKMdGD1rMQiuAsMKA,"Background:Palm trees,Items:None,Skin:Ghost,Eyes:Gold Glasses,Clothes:Green Hoodie,Neck:Dog Tag,Head:Beanie",pocket_godz
696085,842336,1655633412,170000000,Dc3frqP1gxWjZdGKC2ihEV2QQpqn4ixV9QdPrNAHdoaD,"Background:Palm trees,Items:None,Skin:Human,Eyes:Gold Glasses,Clothes:Trench Coat,Neck:Dog Tag,Head:Headband",pocket_godz
696742,843132,1645237006,600000000,8nf5kxZebzBCw4qJn4ncHYArBLYznoR5EFK1u1ij2JYF,"Background:Green,Items:None,Skin:Shadow,Eyes:Green Eyes,Clothes:Green Hoodie,Neck:Dog Tag,Head:None",pocket_godz
699353,846291,1645324666,410000000,4xA4C1TVKjQMsMf9oTUFWQ7bVEyNLoh4PTaaWBC1aeoK,"Background:Red,Items:Sword,Skin:Human,Eyes:Green Eyes,Clothes:Black Sweater,Neck:None,Head:Headband",pocket_godz
704696,852727,1653172220,155000000,AfMWyp83G2yyX4xRqici6hNJ8NEsk4pWArQuEVsxPe6U,"Background:Blue,Items:None,Skin:Human,Eyes:Sunglasses,Clothes:Vest,Neck:None,Head:None",pocket_godz
706710,855149,1646677229,888888833,GNnaaVL8E2gZ2F3NMNQCGJSFFhRCFb4krTfDRPXQbhWY,"Background:Red,Items:Sword,Skin:Human,Eyes:Normal Eyes,Clothes:White Tank top,Neck:None,Head:Beanie",pocket_godz
711597,861108,1655125286,100000000,7c7hkDtzMBciqh7RbmaMJXtmcnz3oYtTNP5ZZXHUYvaS,"Background:Red,Items:None,Skin:Zombie,Eyes:Green Eyes,Clothes:Fighter Top,Neck:None,Head:None",pocket_godz
712380,862043,1652824460,160000000,47yLtxcHEYyJynB5JfwUAxM6qJjnXGcio3Gbb55TCkTi,"Background:Green,Items:Sword,Skin:Zombie,Eyes:Normal Eyes,Clothes:Black Sweater,Neck:None,Head:Fiery Hair",pocket_godz
712952,862720,1645672320,340000000,BmhWY9ZtsHaUHtvUY13eNHA2h5BALjgTA5atPPbM8ywr,"Background:Green,Items:Sword,Skin:Human,Eyes:Sunglasses,Clothes:Green Hoodie,Neck:None,Head:None",pocket_godz
713798,863764,1648984681,300000000,BSXR5h66atBnyKsehMuwUw56g4cA7mYWgXnfAQwQAzSR,"Background:Green,Items:None,Skin:Shadow,Eyes:Red Eyes,Clothes:White Tank top,Neck:None,Head:Ninja Headband",pocket_godz
716239,866732,1645335987,550000000,HzwSWk5ZAZyJnNwF5XsPi7UNNEoaNZh9cbKyZR3Xd8wQ,"Background:Yellow,Items:Sword,Skin:Zombie,Eyes:Green Eyes,Clothes:Vest,Neck:None,Head:None",pocket_godz
716847,867471,1645159516,890000000,6i7Fj3S4LVyMyEdSJkNNKukmrXetHoB8oUtD5YZjzaJR,"Background:Blue,Items:Two Swords,Skin:Human,Eyes:Eyepatch,Clothes:Camo Hoodie,Neck:Dog Tag,Head:None",pocket_godz
717846,868691,1654526695,200000000,DkQYQUcdmwMgEwpsJ5S2VD9yWukgv1tNiW1dbXp8FxhW,"Background:Red,Items:Sword,Skin:Shadow,Eyes:Fighter Mask,Clothes:Naked,Neck:None,Head:Solana Hair",pocket_godz
719476,870643,1646677771,900000000,F5XMAafBXzFbgzV6o1u9M5QcbRCJfbvojTtW1Y1MNoZb,"Background:Green,Items:Sword,Skin:Human,Eyes:Green Eyes,Clothes:White Tank top,Neck:Dog Tag,Head:Headband",pocket_godz
722785,874623,1646660206,500000000,VWMmGXRSrhfAqWNEXzxBraE2JK4YvD77QrCWYSFks8a,"Background:Purple,Items:Sword,Skin:Human,Eyes:Sunglasses,Clothes:Naked,Neck:None,Head:None",pocket_godz
724376,876530,1651091716,280000000,AxsmhJ15JGYugcHi7YwwDLBMc7knoV8q9FxwHpzAt2Bv,"Background:Purple,Items:None,Skin:Human,Eyes:Blue Eyes,Clothes:White Tank top,Neck:None,Head:Fiery Hair",pocket_godz
727452,880243,1648579679,320000000,Dg4Dtik7GMYkKiwLo2M4qmnfnPj3itebjdcPRa8q3KLS,"Background:Yellow,Items:Rifle,Skin:Human,Eyes:Normal Eyes,Clothes:Green Hoodie,Neck:Dog Tag,Head:None",pocket_godz
727800,880668,1653832885,250000000,Fuj6yThBw4gQmwX2EmAzDc234H8MiAKfvqodY1BP29ep,"Background:Purple,Items:Rifle,Skin:Shadow,Eyes:Red Eyes,Clothes:Camo Hoodie,Neck:Dog Tag,Head:None",pocket_godz
728810,881922,1646368106,330000000,78HaUHbEpkMuPZBRzXUmeUF4vwov4iCEMNNKUyLNrZ7Y,"Background:Cityscape,Items:None,Skin:Human,Eyes:Aviator Sunglasses,Clothes:Trench Coat,Neck:None,Head:None",pocket_godz
729316,882539,1645156108,1200000000,4AU1JFRmAqJotdexsKF5e8vzAANmL7RYoJrKf6X7gvfF,"Background:Green,Items:None,Skin:Satoshi,Eyes:Aviator Sunglasses,Clothes:White Tank top,Neck:None,Head:None",pocket_godz
730161,883552,1657438817,100000000,CLjFYtvq9UN5TzuNksuBfdjreSZEfZjU9bVnehJ4KxsU,"Background:Cityscape,Items:Bazooka,Skin:Shadow,Eyes:Sunglasses,Clothes:Camo Hoodie,Neck:Dog Tag,Head:Headband",pocket_godz
730330,883749,1645482647,350000000,FPDbmtbxDbmUq3tvbxGHNe6obTtsDikGrncS31qib8wj,"Background:Green,Items:None,Skin:Human,Eyes:Eyepatch,Clothes:Green Hoodie,Neck:None,Head:None",pocket_godz
732624,886537,1647656094,440000000,D2Wut6W18TArvWB9cUaccMemMRgzxYwXy3qW3WhdJygp,"Background:Water,Items:None,Skin:Ghost,Eyes:Aviator Sunglasses,Clothes:Naked,Neck:None,Head:Fiery Hair",pocket_godz
735326,889821,1651453272,150000000,921wwrmXVHPw61HjNNPEpE3uQHvckz9s3bnUr1ddv8BS,"Background:Green,Items:Sword,Skin:Ghost,Eyes:Blue Eyes,Clothes:Vest,Neck:Dog Tag,Head:Headband",pocket_godz
738245,893312,1645206555,500000000,7YLr54es9WREmjF5G9VEBsbbyWAJZe59eFTUTzLS7SFn,"Background:Purple,Items:Sword,Skin:Shadow,Eyes:Green Eyes,Clothes:Vest,Neck:Gold Chain,Head:None",pocket_godz
738921,894135,1645215638,730000000,CFXuNNXWNfcck3YBxdbz8CDF1qwS8SawXdCR9hwQoc3f,"Background:Yellow,Items:None,Skin:Human,Eyes:Eyepatch,Clothes:Trench Coat,Neck:Gold Chain,Head:Headband",pocket_godz
740053,895504,1648179054,350000000,EBtUpm1BFAispUvtRbjdFiru43ttb1aGTDUHC7ZhZz2F,"Background:Red,Items:None,Skin:Human,Eyes:Eyepatch,Clothes:Naked,Neck:None,Head:Headband",pocket_godz
742066,897962,1649660009,279000000,H52kk6dykKAH1yBu1UxnYKZf8ueYT5a4k6PABXuLRzv4,"Background:Purple,Items:None,Skin:Shadow,Eyes:Normal Eyes,Clothes:Fighter Top,Neck:None,Head:None",pocket_godz
747160,904122,1646856896,550000000,4Gb1e59W3orx3k7tQQoCcdUSwXaNwdRWPkHDjJ4x1fvL,"Background:Green,Items:None,Skin:Shadow,Eyes:Red Eyes,Clothes:White Tank top,Neck:None,Head:Headband",pocket_godz
750325,907897,1651967309,150000000,8zHfKaHzLTpfy5snss2hE6eVng5XfJrKwLmh6JWsMbqy,"Background:Yellow,Items:None,Skin:Human,Eyes:Red Eyes,Clothes:Vest,Neck:None,Head:Headband",pocket_godz
750882,908585,1645304804,490000000,7eSL759kwXRKZyz2EjKNBEDBheMv7E4XQvYZrmERKpMC,"Background:Yellow,Items:Two Swords,Skin:Human,Eyes:Normal Eyes,Clothes:Green Hoodie,Neck:Dog Tag,Head:Ninja Headband",pocket_godz
752132,910072,1645214808,750000000,4v89WnRQFnqQu3GwS21mVdFdxctgFAsQFxkwfb8rkez5,"Background:Cityscape,Items:Rifle,Skin:Ghost,Eyes:Normal Eyes,Clothes:Naked,Neck:Dog Tag,Head:Gold Hair",pocket_godz
753416,911653,1646678129,900000000,GNnaaVL8E2gZ2F3NMNQCGJSFFhRCFb4krTfDRPXQbhWY,"Background:Red,Items:Sword,Skin:Human,Eyes:Normal Eyes,Clothes:White Tank top,Neck:None,Head:Beanie",pocket_godz
754438,912889,1647867023,488000000,4vAJR8aqf8kTfpgempk5xiSu9qh4W5BuoqD2n7BwmcbS,"Background:Blue,Items:Sword,Skin:Zombie,Eyes:Blue Eyes,Clothes:Naked,Neck:Dog Tag,Head:Headband",pocket_godz
755228,913823,1645157356,1150000000,42Aarj28DLEjzj9Ju2UUEkbDHHGh7gYvBKvxvuy7BEDq,"Background:Green,Items:Sword,Skin:Zombie,Eyes:Sunglasses,Clothes:Naked,Neck:Dog Tag,Head:None",pocket_godz
755309,913920,1645759616,450000000,5UptRrCFSDohY4JHpKpBjT4jaATZZbDAXkN2MfZdwvN3,"Background:Purple,Items:None,Skin:Human,Eyes:Sunglasses,Clothes:Naked,Neck:None,Head:None",pocket_godz
757598,916676,1645155539,800000000,5ecX2oeKKEA8DCavKSvK1dd2kwh9tTiNt2GbvhBS1FCw,"Background:Blue,Items:None,Skin:Human,Eyes:Normal Eyes,Clothes:Black Sweater,Neck:None,Head:None",pocket_godz
757895,917032,1652194539,210000000,CFZ3AcCCbH3uvq5qTbEZW9Ciekondrd8W5CjbRibfMry,"Background:Yellow,Items:Rifle,Skin:Human,Eyes:White Eyes,Clothes:White Tank top,Neck:Dog Tag,Head:None",pocket_godz
761095,920948,1654082963,180000000,A9KTqMbU2MSpU57hKeCrrE7gVigMzBMF3HsLZ31xMixx,"Background:Yellow,Items:Rifle,Skin:Human,Eyes:Normal Eyes,Clothes:Green Hoodie,Neck:None,Head:Headband",pocket_godz
762717,922916,1645872746,390000000,EYNMnYrjpR69HkfLg9YQUveYekzRg4BDTzyBXsvGQJXx,"Background:Blue,Items:Sword,Skin:Human,Eyes:Blue Eyes,Clothes:Green Hoodie,Neck:Dog Tag,Head:Beanie",pocket_godz
763367,923708,1645236398,1000000000,7Wv1W6FvRknR4ujWm7QeCVTSRWQN51RRCzQ31itK9kfa,"Background:Green,Items:Golden Shield,Skin:Human,Eyes:Blue Eyes,Clothes:Vest,Neck:None,Head:None",pocket_godz
763907,924351,1645229687,650000000,4vAJR8aqf8kTfpgempk5xiSu9qh4W5BuoqD2n7BwmcbS,"Background:Blue,Items:Sword,Skin:Zombie,Eyes:Blue Eyes,Clothes:Naked,Neck:Dog Tag,Head:Headband",pocket_godz
769151,930700,1645213675,450000000,2H9oGxEuZZHCexYCY6kTXdheK6mo6vFtNLYFVTFU5jeA,"Background:Red,Items:Sword,Skin:Human,Eyes:Normal Eyes,Clothes:Camo Hoodie,Neck:None,Head:None",pocket_godz
770603,932423,1646677508,940000000,4aow3D9ZHQ2xPKC7BBFwThsh1mJnGYjQn9Cw3EKxTprs,"Background:Red,Items:None,Skin:Human,Eyes:Fighter Mask,Clothes:Green Hoodie,Neck:None,Head:None",pocket_godz
771060,932955,1645331496,510000000,2FSR3X7HcerhosTSo7fKFAL731xK4zsB71fYQZsRYyym,"Background:Palm trees,Items:Sword,Skin:Satoshi,Eyes:Aviator Sunglasses,Clothes:Vest,Neck:Dog Tag,Head:None",pocket_godz
775609,938540,1645414203,400000000,3uCFLvZVgUYVvw6m5qwBxseVRR4a6rYfBDKFq8L5HPoZ,"Background:Red,Items:Sword,Skin:Human,Eyes:Sunglasses,Clothes:Camo Hoodie,Neck:None,Head:Headband",pocket_godz
776977,940183,1645190947,700000000,EquXHRK7b8fxXT6fbatQHWgDYajQ3p3vU7cCa7RywDxS,"Background:Green,Items:Sword,Skin:Human,Eyes:Normal Eyes,Clothes:White Tank top,Neck:Dog Tag,Head:Headband",pocket_godz
779265,942946,1645807438,490000000,5dchjd8xii71cRTiR3sK9piH489ZTxKusWa8PkZrYJRz,"Background:Cityscape,Items:None,Skin:Ghost,Eyes:Fighter Mask,Clothes:Camo Hoodie,Neck:Dog Tag,Head:Headband",pocket_godz
779298,942985,1655145630,100000000,Ho7jK8reKxepHcy99QHiWFfHq28RLo1mJu7GEGyjpJ2z,"Background:Purple,Items:None,Skin:Ghost,Eyes:Blue Eyes,Clothes:Trench Coat,Neck:None,Head:None",pocket_godz
779677,943440,1654927960,200000000,BfpSJqsPxLXEdwc6hH9WDQsQw1NTFN9moSYCAmkD8JtY,"Background:Green,Items:Two Swords,Skin:Ghost,Eyes:Teardrop,Clothes:Vest,Neck:None,Head:Ninja Headband",pocket_godz
781140,945207,1647325686,600000000,338MC5fXaSFqHeqyZYEy7yz7dWGHA2s5iJKm5N9knrAa,"Background:Palm trees,Items:Sword,Skin:Ghost,Eyes:Eyepatch,Clothes:White Tank top,Neck:None,Head:None",pocket_godz
783407,947922,1647858934,400000000,9bGvHQVAw9YsUTD4pRXQwHrVMLZTJ55jTgRJTa7u72uG,"Background:Blue,Items:Two Swords,Skin:Human,Eyes:Fighter Mask,Clothes:Naked,Neck:Dog Tag,Head:None",pocket_godz
785923,950982,1646144286,300000000,8gcWVH8K6TwBM375CP8JpXP1KoALeAEiBcG5XTJyepdq,"Background:Green,Items:Sword,Skin:Human,Eyes:Eyepatch,Clothes:Naked,Neck:Dog Tag,Head:None",pocket_godz
788223,953752,1645774691,370000000,4FXZwsHPZKjzQey9qCsrAHAhdqWgsTk6dtM27eCkLo8W,"Background:Purple,Items:Rifle,Skin:Shadow,Eyes:Red Eyes,Clothes:Naked,Neck:None,Head:Halo",pocket_godz
792215,958525,1651745903,190000000,Ew8Nr3h4dVituEvsBUiGbtb4VrHpDKuRccLdBfZ1oCEj,"Background:Palm trees,Items:None,Skin:Ghost,Eyes:Sunglasses,Clothes:Green Hoodie,Neck:Dog Tag,Head:None",pocket_godz
794424,961202,1645175194,720000000,S9MMeSNy7wj9LqGuNm9UpnXGqLu1vkWasZ54SgX4kgS,"Background:Water,Items:None,Skin:Human,Eyes:Aviator Sunglasses,Clothes:Robe,Neck:Dog Tag,Head:None",pocket_godz
796580,963815,1645204167,500000000,HL2q7iJkY28HpghW6DAAoHw2VnqaqtGeoyW7BumbWjXP,"Background:Purple,Items:Rifle,Skin:Human,Eyes:Blue Eyes,Clothes:Camo Hoodie,Neck:Dog Tag,Head:None",pocket_godz
799700,967600,1645168829,900000000,6dh7iyyAAnyoUzdbMJn5rfEdUMfELtfrbjuDsGTEB6wW,"Background:Water,Items:Sword,Skin:Human,Eyes:Red Eyes,Clothes:Fighter Top,Neck:None,Head:Headband",pocket_godz
799703,967603,1645700309,430000000,DwQCq2BChysBqBZMrc6NZNf7ZqFn2B5rkBD1r9j4sMmU,"Background:Red,Items:None,Skin:Human,Eyes:Blue Eyes,Clothes:White Tank top,Neck:None,Head:None",pocket_godz
799977,967919,1646686049,1000000000,Cjy89xmjnXf58i1LyJmgaD87bdQm1jth7PGLSwSDWTSv,"Background:Purple,Items:Sword,Skin:Human,Eyes:Red Eyes,Clothes:Solana Hoodie,Neck:Dog Tag,Head:Beanie",pocket_godz
800940,969093,1645278926,1100000000,DkiEnR4f5VmFhcwkvPHqJpPMVPs7vGdRUBELNHV9E6C2,"Background:Purple,Items:None,Skin:Satoshi,Eyes:White Eyes,Clothes:Green Hoodie,Neck:Gold Chain,Head:None",pocket_godz
802563,971048,1657549835,119000000,ESWVLDgSeqckUq2QCiqhvH5UJnEM4UeUyjoDErVg53bP,"Background:Yellow,Items:Rifle,Skin:Shadow,Eyes:Blue Eyes,Clothes:Trench Coat,Neck:None,Head:None",pocket_godz
803802,972516,1645302439,990000000,J2wrLoA9BcB56rU1u1x6fFxxBCgeHG1R9DX1XGZA9AyG,"Background:Water,Items:Two Swords,Skin:Shadow,Eyes:Fighter Mask,Clothes:Naked,Neck:None,Head:Headband",pocket_godz
806530,975795,1657474021,120000000,2rNG4zDVSP3tStgDJid5Fgt5g5StGdof21BQfTRQf2C3,"Background:Purple,Items:None,Skin:Ghost,Eyes:Sunglasses,Clothes:Naked,Neck:None,Head:Halo",pocket_godz
806547,975817,1645640391,350000000,AX2BTahxZDqD3Jbfa3E2fZh5HQ9AwpBxYrbq7JxmUeSi,"Background:Blue,Items:None,Skin:Human,Eyes:Blue Eyes,Clothes:Naked,Neck:None,Head:Headband",pocket_godz
821352,993816,1647016812,370000000,EMaKYycdYhpLX32FoscKEaT3YZKbu91S85tthxmXVuWp,"Background:Red,Items:None,Skin:Shadow,Eyes:Red Eyes,Clothes:Robe,Neck:None,Head:Headband",pocket_godz
822015,994615,1645155773,899900000,BhFtMPBbPXwFUSCPcp4USiG33rmrYZnDghJRYNWMqW22,"Background:Green,Items:None,Skin:Human,Eyes:Eyepatch,Clothes:Black Sweater,Neck:Dog Tag,Head:None",pocket_godz
822107,994726,1655650270,170000000,SpKXYUQ73tjC33ZdG9Tfjes6yHybqgAmodCBJiPesk4,"Background:Yellow,Items:Sword,Skin:Human,Eyes:Sunglasses,Clothes:Black Sweater,Neck:None,Head:None",pocket_godz
822245,994894,1651298378,180000000,Dq7o18hSTGGXxpX4Usoa4gKaXnZ3gvyWLH1itqUMWCvM,"Background:Red,Items:None,Skin:Human,Eyes:White Eyes,Clothes:Vest,Neck:None,Head:None",pocket_godz
823933,996939,1651038530,250000000,2gvfGeSyr7iKstNRoxH4V4zEeRcGd5sMrKYfSoVPKApV,"Background:Red,Items:Sword,Skin:Shadow,Eyes:Fighter Mask,Clothes:Green Hoodie,Neck:None,Head:Headband",pocket_godz
825338,998655,1646684128,2022000000,BGBQmKFHkvdU4UJ1xVwn6c6Prv8ahYPioQoJ3665poDF,"Background:Red,Items:Two Swords,Skin:Ghost,Eyes:Fighter Mask,Clothes:Fighter Top,Neck:Dog Tag,Head:Solana Hair",pocket_godz
826937,1000563,1648600207,450000000,89Xsh2jdsVR3vrQMtJPRtj9py9RJVx8oF358ke7Qv1Nc,"Background:Green,Items:Bazooka,Skin:Human,Eyes:Eyepatch,Clothes:White Tank top,Neck:None,Head:Ninja Headband",pocket_godz
829569,1003785,1646714970,870000000,BT1H8KVduUp9WZH4sBNJH3x9Hj4QEmrLkKgNd3Q4LLTh,"Background:Cityscape,Items:None,Skin:Human,Eyes:Red Eyes,Clothes:Green Hoodie,Neck:None,Head:Beanie",pocket_godz
830544,1004961,1649963442,400000000,ADaaZ5Fv4e2MFoVeTURGCg5UseUwR56bu3VUtGpRZvJL,"Background:Purple,Items:None,Skin:Ghost,Eyes:Blue Eyes,Clothes:Fighter Top,Neck:Gold Chain,Head:Headband",pocket_godz
832060,1006818,1647042398,500000000,B9F1CjpUm57ZDxr679eXKtqQ6c6Y1KUg89X1tysKpP7N,"Background:Green,Items:Rifle,Skin:Human,Eyes:Fighter Mask,Clothes:Green Hoodie,Neck:Gold Chain,Head:None",pocket_godz
832143,1006912,1648312350,250000000,GUcWygt3BGhL6bX8t8TMeWSyi5RfkveVhgasd2W1FfhJ,"Background:Blue,Items:Rifle,Skin:Human,Eyes:Green Eyes,Clothes:White Tank top,Neck:None,Head:None",pocket_godz
833671,1008784,1645469346,340000000,2oZv65ezsaLrzGMmQgJsRE71jE4P3jTevrNzP4Ucwxem,"Background:Red,Items:Rifle,Skin:Human,Eyes:Aviator Sunglasses,Clothes:Naked,Neck:None,Head:None",pocket_godz
834958,1010333,1651944645,200000000,8U5Zkep6JHseSzRSZCyAiJDE1M6b5uF45Ai6ycruBGAr,"Background:Purple,Items:Rifle,Skin:Trippy,Eyes:Green Eyes,Clothes:Fighter Top,Neck:None,Head:Solana Hair",pocket_godz
838746,1014936,1647473073,600000000,7uyzP93QUbK3VioYqqomwpErtPqj1ymu8hUCqUa89b9U,"Background:Green,Items:None,Skin:Human,Eyes:Blue Eyes,Clothes:Robe,Neck:None,Head:None",pocket_godz
839020,1015262,1646690035,1100000000,J9BuocBB5gpsjNFC9x3MUbKkruAtaWfKgLDQEe6M8Jpq,"Background:Purple,Items:None,Skin:Human,Eyes:Blue Eyes,Clothes:Trench Coat,Neck:Gold Chain,Head:Solana Hair",pocket_godz
840532,1017090,1645169374,900000000,J4pWnc5p48RfbyhGjgtoPUXJDkrDTrXVC8vLZiyRqe8b,"Background:Red,Items:Two Swords,Skin:Human,Eyes:Normal Eyes,Clothes:White Tank top,Neck:Dog Tag,Head:Solana Hair",pocket_godz
842864,1019864,1652463720,180000000,5hiDbzYCvq7uabbGmpzJbcW7kN1EgA9AAKcC4Lsovo7W,"Background:Red,Items:Rifle,Skin:Zombie,Eyes:Green Eyes,Clothes:Naked,Neck:None,Head:None",pocket_godz
842928,1019938,1647564694,440000000,3haTZxTampobJujpafKwRcyUnzd32bY4cxBK17tsFDPs,"Background:Green,Items:Sword,Skin:Human,Eyes:Blue Eyes,Clothes:Vest,Neck:None,Head:None",pocket_godz
843748,1020939,1650894330,369000000,7ES2m75sgrGQARhkgbmuvLyJ62k1NWrZ4pSpqB2rfvUo,"Background:Green,Items:None,Skin:Human,Eyes:Red Eyes,Clothes:Green Hoodie,Neck:None,Head:Gold Hair",pocket_godz
843776,1020969,1645156372,1090000000,Dg4Dtik7GMYkKiwLo2M4qmnfnPj3itebjdcPRa8q3KLS,"Background:Yellow,Items:Rifle,Skin:Human,Eyes:Normal Eyes,Clothes:Green Hoodie,Neck:Dog Tag,Head:None",pocket_godz
849548,1027939,1645155868,940000000,C6RgZYDtkEyRrVa1JW5p2QKfQ2teeGh2kdLAXCqAxoTD,"Background:Red,Items:None,Skin:Shadow,Eyes:Gold Glasses,Clothes:Robe,Neck:None,Head:None",pocket_godz
852530,1031582,1646702979,900000000,DN8Rb6q3L1J99h3kWA5rxzmUnJc25xwExGN7HPq354Gm,"Background:Water,Items:Sword,Skin:Human,Eyes:Aviator Sunglasses,Clothes:White Tank top,Neck:Dog Tag,Head:Halo",pocket_godz
854367,1033787,1650232465,269000000,D7uQr7dAgHQc2bYcQudmadL61n5Mq6CR2HoM4XGHFnFc,"Background:Yellow,Items:None,Skin:Human,Eyes:Eyepatch,Clothes:Trench Coat,Neck:Gold Chain,Head:None",pocket_godz
859841,1040477,1652878771,280000000,Duxbf2sUNv36RZu1muQCrr9pF1ot4iCVmfA1Te4c6hFW,"Background:Red,Items:Rifle,Skin:Ghost,Eyes:Fighter Mask,Clothes:Black Sweater,Neck:None,Head:Solana Hair",pocket_godz
861921,1043026,1645217343,450000000,JAsUwXvaecXdBepLZvn3rStd7bdcN2E25uoXVVijgddK,"Background:Red,Items:Sword,Skin:Human,Eyes:Normal Eyes,Clothes:Green Hoodie,Neck:Dog Tag,Head:None",pocket_godz
864452,1046086,1646678067,939000000,7EyaQKLtjiNukHZaWbsALbrLfEDCacoV3kwsaPuCUr4b,"Background:Blue,Items:Sword,Skin:Ghost,Eyes:Green Eyes,Clothes:Green Hoodie,Neck:Gold Chain,Head:Ninja Headband",pocket_godz
864794,1046506,1646004880,350000000,ZkCVAQpD5T7ZC4Ft5ZwpS7XMvr3H8Q4efY9hzSye8Jj,"Background:Blue,Items:None,Skin:Human,Eyes:Gold Glasses,Clothes:Fighter Top,Neck:Dog Tag,Head:None",pocket_godz
864809,1046524,1645155158,1000000000,FA6Dt8raJjEFsy9yk4Eg7EXcZBXVAWsHvj2QavK6qebL,"Background:Blue,Items:Two Swords,Skin:Shadow,Eyes:Teardrop,Clothes:Fighter Top,Neck:None,Head:Beanie",pocket_godz
866080,1048086,1645403654,420000000,FcCwVijDPTyBjqhGjMwtxbAz7w7b6GVPbRwL1SuKWWh6,"Background:Green,Items:None,Skin:Human,Eyes:Sunglasses,Clothes:Green Hoodie,Neck:Gold Chain,Head:None",pocket_godz
868238,1050679,1645984283,500000000,CYPUCwe6pTYdufDMoaBskDaBa352yCRkNdykz5YZkHF7,"Background:Blue,Items:Golden Shield,Skin:Ghost,Eyes:Blue Eyes,Clothes:Green Hoodie,Neck:None,Head:Gold Hair",pocket_godz
872495,1055825,1649827854,299000000,imDKZHT7s2wqa8C677mfsM6UrixGaehnEEH4f1TAreq,"Background:Yellow,Items:Rifle,Skin:Human,Eyes:Green Eyes,Clothes:White Tank top,Neck:Dog Tag,Head:None",pocket_godz
872797,1056193,1646676907,700000000,FcCwVijDPTyBjqhGjMwtxbAz7w7b6GVPbRwL1SuKWWh6,"Background:Green,Items:None,Skin:Human,Eyes:Sunglasses,Clothes:Green Hoodie,Neck:Gold Chain,Head:None",pocket_godz
873261,1056749,1655369464,100000000,4sHec8W4VL1FgMU6f3TaSroUnN2JxHQ6NQWmGjj6E1F2,"Background:Blue,Items:None,Skin:Zombie,Eyes:Normal Eyes,Clothes:Naked,Neck:None,Head:None",pocket_godz
874662,1058411,1645393916,420000000,BQk1BYKjHLWNp5NfEjAwMZD3fcMS2D8YygXxn3UwELjv,"Background:Green,Items:None,Skin:Human,Eyes:Green Eyes,Clothes:Naked,Neck:Gold Chain,Head:None",pocket_godz
875075,1058919,1649583731,240000000,7yjnMn7a5KDmUum8ZS4SzxHfzSWttnKsWRecrkDzGA9Q,"Background:Cityscape,Items:Bazooka,Skin:Human,Eyes:Teardrop,Clothes:White Tank top,Neck:None,Head:Ninja Headband",pocket_godz
875633,1059602,1645396142,400000000,CTjy37Bknfv8XdBF4y3rvdrMqwAUdg89j3JNsDQAgP2v,"Background:Purple,Items:Sword,Skin:Zombie,Eyes:Green Eyes,Clothes:Green Hoodie,Neck:None,Head:None",pocket_godz
876158,1060238,1645159667,1500000000,62DiycH5V4ekXADGRBuJJE9NeCU2qkw4GBk4BzcTWgvC,"Background:Purple,Items:Rifle,Skin:Shadow,Eyes:Red Eyes,Clothes:Naked,Neck:Gold Chain,Head:Beanie",pocket_godz
879182,1063915,1645687901,300000000,G1ct51oJwKt6Kuvo9dnKGm81Ly5bPAj4RcWb5Xwf9bwJ,"Background:Green,Items:Sword,Skin:Shadow,Eyes:Normal Eyes,Clothes:Green Hoodie,Neck:Dog Tag,Head:Headband",pocket_godz
879299,1064050,1646783742,650000000,BrpPcTXcyAh46nVCQ8LGbJNDRL5jxcRsCwi28aQ3poeb,"Background:Purple,Items:None,Skin:Human,Eyes:Green Eyes,Clothes:Camo Hoodie,Neck:None,Head:None",pocket_godz
879572,1064369,1656432816,200000000,45tJ1ceQSu4cdjdE9XMJm2voxtQvtKqipazdVr44Pjn8,"Background:Blue,Items:None,Skin:Satoshi,Eyes:Gold Glasses,Clothes:Naked,Neck:None,Head:Halo",pocket_godz
